smiles	nsc	level1	level2	level3	level4	level5	level6
CN(C)c4ccc(C=C(NC(=O)c1ccccc1)C(=O)NC(Cc2c[nH]c3ccccc23)C(O)=O)cc4	686422	c1cc[nH]c1	c2ccc1[nH]ccc1c2	O=C(NCCc1c[nH]c2ccccc12)C=Cc3ccccc3	O=C(NCCc1c[nH]c2ccccc12)C(NC(=O)c3ccccc3)=Cc4ccccc4	O=C(NCCc1c[nH]c2ccccc12)C(NC(=O)c3ccccc3)=Cc4ccccc4	O=C(NCCc1c[nH]c2ccccc12)C(NC(=O)c3ccccc3)=Cc4ccccc4
OC(=O)CC(NC(=O)C(NC(=O)c1ccccc1)=Cc2ccccc2)C(O)=O	686423	c1ccccc1	O=C(NC=Cc1ccccc1)c2ccccc2	O=C(NC=Cc1ccccc1)c2ccccc2	O=C(NC=Cc1ccccc1)c2ccccc2	O=C(NC=Cc1ccccc1)c2ccccc2	O=C(NC=Cc1ccccc1)c2ccccc2
O=C(NC(=Cc1ccccc1)C3Nc2ccccc2C(=O)O3)c4ccccc4	686424	O=C1OCNC=C1	O=C1OCNc2ccccc12	O=C2OC(C=Cc1ccccc1)Nc3ccccc23	O=C(NC(=Cc1ccccc1)C3Nc2ccccc2C(=O)O3)c4ccccc4	O=C(NC(=Cc1ccccc1)C3Nc2ccccc2C(=O)O3)c4ccccc4	O=C(NC(=Cc1ccccc1)C3Nc2ccccc2C(=O)O3)c4ccccc4
OCCCNC(=O)c1ccccc1NC(=O)C(NC(=O)c2ccccc2)=Cc3ccccc3O	686425	c1ccccc1	O=C(NC=Cc1ccccc1)c2ccccc2	O=C(Nc1ccccc1)C(NC(=O)c2ccccc2)=Cc3ccccc3	O=C(Nc1ccccc1)C(NC(=O)c2ccccc2)=Cc3ccccc3	O=C(Nc1ccccc1)C(NC(=O)c2ccccc2)=Cc3ccccc3	O=C(Nc1ccccc1)C(NC(=O)c2ccccc2)=Cc3ccccc3
OC(=O)CC3NC(C(NC(=O)c1ccccc1)=Cc2ccccc2)OC3=O	686427	O=C1CNCO1	O=C2CNC(C=Cc1ccccc1)O2	O=C3CNC(C(NC(=O)c1ccccc1)=Cc2ccccc2)O3	O=C3CNC(C(NC(=O)c1ccccc1)=Cc2ccccc2)O3	O=C3CNC(C(NC(=O)c1ccccc1)=Cc2ccccc2)O3	O=C3CNC(C(NC(=O)c1ccccc1)=Cc2ccccc2)O3
O=C(NC(=Cc1ccccc1)c3nc2ccccc2c(=O)o3)c4ccccc4	686428	O=c1ccnco1	O=c1ocnc2ccccc12	O=c2oc(C=Cc1ccccc1)nc3ccccc23	O=C(NC(=Cc1ccccc1)c3nc2ccccc2c(=O)o3)c4ccccc4	O=C(NC(=Cc1ccccc1)c3nc2ccccc2c(=O)o3)c4ccccc4	O=C(NC(=Cc1ccccc1)c3nc2ccccc2c(=O)o3)c4ccccc4
OC(=O)CCC3NC(C(NC(=O)c1ccccc1)=Cc2ccccc2O)OC3=O	686429	O=C1CNCO1	O=C2CNC(C=Cc1ccccc1)O2	O=C3CNC(C(NC(=O)c1ccccc1)=Cc2ccccc2)O3	O=C3CNC(C(NC(=O)c1ccccc1)=Cc2ccccc2)O3	O=C3CNC(C(NC(=O)c1ccccc1)=Cc2ccccc2)O3	O=C3CNC(C(NC(=O)c1ccccc1)=Cc2ccccc2)O3
Nc3cn(Cc1ccccc1)c4nc(=Cc2ccccc2O)c(=O)n34	686430	C=c1nc[nH]c1=O	C=c2nc1[nH]ccn1c2=O	C=c3nc2n(Cc1ccccc1)ccn2c3=O	O=c3c(=Cc1ccccc1)nc4n(Cc2ccccc2)ccn34	O=c3c(=Cc1ccccc1)nc4n(Cc2ccccc2)ccn34	O=c3c(=Cc1ccccc1)nc4n(Cc2ccccc2)ccn34
COc4ccc(C=c3nc2n(Cc1ccccc1)cc(N)n2c3=O)cc4	686431	C=c1nc[nH]c1=O	C=c2nc1[nH]ccn1c2=O	C=c3nc2n(Cc1ccccc1)ccn2c3=O	O=c3c(=Cc1ccccc1)nc4n(Cc2ccccc2)ccn34	O=c3c(=Cc1ccccc1)nc4n(Cc2ccccc2)ccn34	O=c3c(=Cc1ccccc1)nc4n(Cc2ccccc2)ccn34
Nc3cn(Cc1ccccc1)c4nc(=Cc2ccco2)c(=O)n34	686432	C=c1nc[nH]c1=O	C=c2nc1[nH]ccn1c2=O	O=c2c(=Cc1ccco1)nc3[nH]ccn23	O=c3c(=Cc1ccco1)nc4n(Cc2ccccc2)ccn34	O=c3c(=Cc1ccco1)nc4n(Cc2ccccc2)ccn34	O=c3c(=Cc1ccco1)nc4n(Cc2ccccc2)ccn34
Nc3cn(Cc1ccccc1)c4nc(=Cc2ccccc2)c(=O)n34	686433	C=c1nc[nH]c1=O	C=c2nc1[nH]ccn1c2=O	C=c3nc2n(Cc1ccccc1)ccn2c3=O	O=c3c(=Cc1ccccc1)nc4n(Cc2ccccc2)ccn34	O=c3c(=Cc1ccccc1)nc4n(Cc2ccccc2)ccn34	O=c3c(=Cc1ccccc1)nc4n(Cc2ccccc2)ccn34
Nc2cn(CCCO)c3nc(=Cc1ccccc1)c(=O)n23	686434	C=c1nc[nH]c1=O	C=c2nc1[nH]ccn1c2=O	O=c2c(=Cc1ccccc1)nc3[nH]ccn23	O=c2c(=Cc1ccccc1)nc3[nH]ccn23	O=c2c(=Cc1ccccc1)nc3[nH]ccn23	O=c2c(=Cc1ccccc1)nc3[nH]ccn23
Nc2cn(CCCO)c3nc(=Cc1ccco1)c(=O)n23	686435	C=c1nc[nH]c1=O	C=c2nc1[nH]ccn1c2=O	O=c2c(=Cc1ccco1)nc3[nH]ccn23	O=c2c(=Cc1ccco1)nc3[nH]ccn23	O=c2c(=Cc1ccco1)nc3[nH]ccn23	O=c2c(=Cc1ccco1)nc3[nH]ccn23
Nc3ccc4nc(c1ccccc1C#N)nc5c2ccccc2c(=O)c3c45	686464	c1cncnc1	c2ccc1ncncc1c2	O=c1ccc3ncnc2cccc1c23	O=c2c1ccccc1c4ncnc3cccc2c34	O=c3c1ccccc1c5nc(c2ccccc2)nc4cccc3c45	O=c3c1ccccc1c5nc(c2ccccc2)nc4cccc3c45
Cc1n[nH]c(=N)sc1=NO	686465	N=c1cn[nH]c(=N)s1	N=c1cn[nH]c(=N)s1	N=c1cn[nH]c(=N)s1	N=c1cn[nH]c(=N)s1	N=c1cn[nH]c(=N)s1	N=c1cn[nH]c(=N)s1
CC1=NOC(C)(O)C1=NO	686466	N=C1CON=C1	N=C1CON=C1	N=C1CON=C1	N=C1CON=C1	N=C1CON=C1	N=C1CON=C1
CC(CN1NC12CCCC2)N3NC34CCCC4	686467	C1NN1	C1CCC2(C1)NN2	C1CCC2(C1)NN2CCN3CN3	C1CCC2(C1)NN2CCN3NC34CCCC4	C1CCC2(C1)NN2CCN3NC34CCCC4	C1CCC2(C1)NN2CCN3NC34CCCC4
O=C4OC2c1ccccc1C(=O)C2(c3ccccc3)N4c5ccccc5	686468	O=C1NCCO1	O=C1NC2C(O1)C=CC2=O	O=C1NC3C(O1)c2ccccc2C3=O	O=C2NC4(c1ccccc1)C(O2)c3ccccc3C4=O	O=C4OC2c1ccccc1C(=O)C2(c3ccccc3)N4c5ccccc5	O=C4OC2c1ccccc1C(=O)C2(c3ccccc3)N4c5ccccc5
O=c2nc1[nH]oc(=O)nc1[nH]o2	686471	null	O=c2nc1[nH]oc(=O)nc1[nH]o2	O=c2nc1[nH]oc(=O)nc1[nH]o2	O=c2nc1[nH]oc(=O)nc1[nH]o2	O=c2nc1[nH]oc(=O)nc1[nH]o2	O=c2nc1[nH]oc(=O)nc1[nH]o2
CN(C)C(C)=Nc2nc(O)cc1CCC(=O)c12	686472	c1ccncc1	O=C1CCc2ccncc12	O=C1CCc2ccncc12	O=C1CCc2ccncc12	O=C1CCc2ccncc12	O=C1CCc2ccncc12
Cc8ccc(N=c6c(c1ccccc1)c(Sc4c(c2ccccc2)c(=Nc3ccc(C)cc3)c5ccccc45)c7ccccc67)cc8	686473	c1ccccc1	N=c1ccc2ccccc12	N=c3ccc(Sc1cc(=N)c2ccccc12)c3	N=c3cc(Sc1cc(=N)c2ccccc12)c4ccccc34	N=c4cc(Sc2c(c1ccccc1)c(=N)c3ccccc23)c5ccccc45	N=c5c(c1ccccc1)c(Sc3c(c2ccccc2)c(=N)c4ccccc34)c6ccccc56
O=C4c1ccccc1C(=Nc3ccc2ccccc2c3)C4(c5ccccc5)c9c(c6ccccc6)c(=Nc8ccc7ccccc7c8)c%10ccccc9%10	686481	c1ccccc1	N=c1ccc2ccccc12	N(c1ccccc1)=c2ccc3ccccc23	N(c2ccc1ccccc1c2)=c3ccc4ccccc34	N=C1C=CC(=O)C1c4cc(=Nc3ccc2ccccc2c3)c5ccccc45	O=C2C=CC(=Nc1ccccc1)C2c5cc(=Nc4ccc3ccccc3c4)c6ccccc56
Cc6cc(C4(c1cc(C)c(O)c2ncccc12)OC(=O)c3ccccc34)c5cccnc5c6O	686489	c1ccncc1	c2ccc1ncccc1c2	O=C3OC(c1cccc2ncccc12)C=C3	O=C4OC(c1ccccc1)(c2cccc3ncccc23)C=C4	O=C5OC(c1cccc2ncccc12)(c3cccc4ncccc34)C=C5	O=C5OC(c1cccc2ncccc12)(c3cccc4ncccc34)c6ccccc56
CC(O)CC(=O)OCc1ccccc1	686496	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1
COc1ccc(COCCC(C)O)cc1	686499	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1
COc2ccc(N1CCOCC1)cc2	686502	C1COCCN1	C2CN(c1ccccc1)CCO2	C2CN(c1ccccc1)CCO2	C2CN(c1ccccc1)CCO2	C2CN(c1ccccc1)CCO2	C2CN(c1ccccc1)CCO2
CCOC(=O)C1(C(=O)OCC)CC(C)C(O)C1	686503	C1CCCC1	C1CCCC1	C1CCCC1	C1CCCC1	C1CCCC1	C1CCCC1
CCOC(=O)C(CC=C)(CC=O)C(=O)OCC	686504	null	null	null	null	null	null
O=CCCCCCOCc1ccccc1	686505	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1
CCOC(=O)C1(C(=O)OCC)CC(C)C(C)(O)C1	686506	C1CCCC1	C1CCCC1	C1CCCC1	C1CCCC1	C1CCCC1	C1CCCC1
Cc3ccc(N1CCC2(CC1)OCCO2)cc3	686507	C1COCO1	C1CC2(CCN1)OCCO2	C3COC2(CCN(c1ccccc1)CC2)O3	C3COC2(CCN(c1ccccc1)CC2)O3	C3COC2(CCN(c1ccccc1)CC2)O3	C3COC2(CCN(c1ccccc1)CC2)O3
CCOC(=O)C(CCC(C)=O)(CC=C)C(=O)OCC	686508	null	null	null	null	null	null
COc3c(C)c(=O)c2n1CC(OC(C)=O)C(OC(C)=O)c1c(COC(N)=O)c2c3=O	686513	c1cc[nH]c1	O=c1ccc(=O)c2[nH]ccc12	O=c2ccc(=O)c3n1CCCc1cc23	O=c2ccc(=O)c3n1CCCc1cc23	O=c2ccc(=O)c3n1CCCc1cc23	O=c2ccc(=O)c3n1CCCc1cc23
CC(C)c1c3OC(C)(C)c4ccc2c(C)ccc(c1=O)c2c34	686514	c1ccccc1	c2ccc1ccccc1c2	O=c1ccc3cccc2cccc1c23	O=c1cc4OCc3ccc2cccc1c2c34	O=c1cc4OCc3ccc2cccc1c2c34	O=c1cc4OCc3ccc2cccc1c2c34
CC1COc3c1c(=O)c(=O)c4c2CCCC(C)(C)c2ccc34	686518	C1CC=CO1	O=c2ccc1OCCc1c2=O	O=c3c1CCOc1c2ccccc2c3=O	O=c4c1CCOc1c3ccc2CCCCc2c3c4=O	O=c4c1CCOc1c3ccc2CCCCc2c3c4=O	O=c4c1CCOc1c3ccc2CCCCc2c3c4=O
Cc3coc4c2ccc1c(CCCC1(C)C)c2c(=O)c(=O)c34	686519	c1ccoc1	O=c2ccc1occc1c2=O	O=c2c(=O)c1ccoc1c3ccccc23	O=c3c(=O)c2c1CCCCc1ccc2c4occc34	O=c3c(=O)c2c1CCCCc1ccc2c4occc34	O=c3c(=O)c2c1CCCCc1ccc2c4occc34
CN2C(c1cccc(C(F)(F)F)c1)CC(O)C2=O	686530	O=C1CCCN1	O=C2CCC(c1ccccc1)N2	O=C2CCC(c1ccccc1)N2	O=C2CCC(c1ccccc1)N2	O=C2CCC(c1ccccc1)N2	O=C2CCC(c1ccccc1)N2
CN2C(c1ccc(C(F)(F)F)cc1)CC(O)C2=O	686531	O=C1CCCN1	O=C2CCC(c1ccccc1)N2	O=C2CCC(c1ccccc1)N2	O=C2CCC(c1ccccc1)N2	O=C2CCC(c1ccccc1)N2	O=C2CCC(c1ccccc1)N2
CN(C)C=Cc2ccnc3c(=O)c1ccccc1c(=O)c23	686556	c1ccncc1	O=c1ccc(=O)c2ncccc12	O=c2c1ccccc1c(=O)c3ncccc23	O=c2c1ccccc1c(=O)c3ncccc23	O=c2c1ccccc1c(=O)c3ncccc23	O=c2c1ccccc1c(=O)c3ncccc23
CCOc8cc7C6CCC5(C)C(OS(=O)OC3CCC4C2CCc1cc(O)c(OCC)cc1C2CCC34C)CCC5C6CCc7cc8O	686560	C1CCCCC1	C2CCC1CCCC1C2	O=S(OC1CCCC1)OC3CCC2CCCCC23	O=S(OC2CCC1CCCCC12)OC4CCC3CCCCC34	O=S(OC2CCC1CCCCC12)OC3CCC5C3CCC4C=CCCC45	O=S(OC1CCC3C1CCC2C=CCCC23)OC4CCC6C4CCC5C=CCCC56
CC(C)OC(=O)c2ccc(NCc1cc(O)ccc1O)cc2Cl	686561	c1ccccc1	C(Nc1ccccc1)c2ccccc2	C(Nc1ccccc1)c2ccccc2	C(Nc1ccccc1)c2ccccc2	C(Nc1ccccc1)c2ccccc2	C(Nc1ccccc1)c2ccccc2
O=C(SC1=NCCN1)c2cccc3ccccc23	686566	c1ccccc1	c2ccc1ccccc1c2	O=C(SC1=NCCN1)c2cccc3ccccc23	O=C(SC1=NCCN1)c2cccc3ccccc23	O=C(SC1=NCCN1)c2cccc3ccccc23	O=C(SC1=NCCN1)c2cccc3ccccc23
BrC2=C(Br)C1(SCCS1)C3CC2c4ccccc34	686573	C1CCC=CC1	C1C=CC2CC1C=C2	C1C=CC2CC1c3ccccc23	C1CSC2(S1)C=CC3CC2c4ccccc34	C1CSC2(S1)C=CC3CC2c4ccccc34	C1CSC2(S1)C=CC3CC2c4ccccc34
CCOC(=O)c3c(Sc1ccc(N(=O)=O)cc1N(=O)=O)nc4c2ccccc2ccn34	686659	c1c[nH]cn1	c2ccn1ccnc1c2	c1ccc2c(c1)ccn3ccnc23	S(c1ccccc1)c4cn3ccc2ccccc2c3n4	S(c1ccccc1)c4cn3ccc2ccccc2c3n4	S(c1ccccc1)c4cn3ccc2ccccc2c3n4
COCc2nc(N)nc(N1N=C(C)CC1(C)C)n2	686785	c1ncncn1	C2CN(c1ncncn1)N=C2	C2CN(c1ncncn1)N=C2	C2CN(c1ncncn1)N=C2	C2CN(c1ncncn1)N=C2	C2CN(c1ncncn1)N=C2
CC4=NN(c3nc(N)nc(COCc2nc(N)nc(N1N=C(C)CC1(C)C)n2)n3)C(C)(C)C4	686786	c1ncncn1	C2CN(c1ncncn1)N=C2	C3CN(c2ncnc(COCc1ncncn1)n2)N=C3	C4CN(c3ncnc(COCc2ncnc(N1CCC=N1)n2)n3)N=C4	C4CN(c3ncnc(COCc2ncnc(N1CCC=N1)n2)n3)N=C4	C4CN(c3ncnc(COCc2ncnc(N1CCC=N1)n2)n3)N=C4
CN(C)c3nc(N)nc(CSCc2nc(N)nc(N1N=C(C)CC1(C)C)n2)n3	686787	c1ncncn1	C2CN(c1ncncn1)N=C2	C3CN(c2ncnc(CSCc1ncncn1)n2)N=C3	C3CN(c2ncnc(CSCc1ncncn1)n2)N=C3	C3CN(c2ncnc(CSCc1ncncn1)n2)N=C3	C3CN(c2ncnc(CSCc1ncncn1)n2)N=C3
CC3=NN(c2nc(N)nc(CN1CCOCC1)n2)C(C)(C)C3	686788	c1ncncn1	C2CN(c1ncncn1)N=C2	C3CN(Cc2ncnc(N1CCC=N1)n2)CCO3	C3CN(Cc2ncnc(N1CCC=N1)n2)CCO3	C3CN(Cc2ncnc(N1CCC=N1)n2)CCO3	C3CN(Cc2ncnc(N1CCC=N1)n2)CCO3
COc4cc3CCN2CCc1cc(OC)c(OC)cc1C2Cc3cc4OC	686926	C1CC=CCCN1	C2CN1CCC=CC1CC=C2	C3CN2CCc1ccccc1C2CC=C3	C2Cc1ccccc1CC3N2CCc4ccccc34	C2Cc1ccccc1CC3N2CCc4ccccc34	C2Cc1ccccc1CC3N2CCc4ccccc34
COc2ccc(CCNC(=O)CCc1ccccc1CO)cc2OC	686927	c1ccccc1	O=C(CCc1ccccc1)NCCc2ccccc2	O=C(CCc1ccccc1)NCCc2ccccc2	O=C(CCc1ccccc1)NCCc2ccccc2	O=C(CCc1ccccc1)NCCc2ccccc2	O=C(CCc1ccccc1)NCCc2ccccc2
OCc1ccccc1CCC(=O)NCCc2ccccc2	686928	c1ccccc1	O=C(CCc1ccccc1)NCCc2ccccc2	O=C(CCc1ccccc1)NCCc2ccccc2	O=C(CCc1ccccc1)NCCc2ccccc2	O=C(CCc1ccccc1)NCCc2ccccc2	O=C(CCc1ccccc1)NCCc2ccccc2
COc2ccc(CCNC(=O)Cc1ccccc1CCO)cc2OC	686929	c1ccccc1	O=C(Cc1ccccc1)NCCc2ccccc2	O=C(Cc1ccccc1)NCCc2ccccc2	O=C(Cc1ccccc1)NCCc2ccccc2	O=C(Cc1ccccc1)NCCc2ccccc2	O=C(Cc1ccccc1)NCCc2ccccc2
COc2cccc(CCNC(=O)Cc1ccccc1CCO)c2	686930	c1ccccc1	O=C(Cc1ccccc1)NCCc2ccccc2	O=C(Cc1ccccc1)NCCc2ccccc2	O=C(Cc1ccccc1)NCCc2ccccc2	O=C(Cc1ccccc1)NCCc2ccccc2	O=C(Cc1ccccc1)NCCc2ccccc2
OCCc1ccccc1CC(=O)NCCc2ccccc2	686931	c1ccccc1	O=C(Cc1ccccc1)NCCc2ccccc2	O=C(Cc1ccccc1)NCCc2ccccc2	O=C(Cc1ccccc1)NCCc2ccccc2	O=C(Cc1ccccc1)NCCc2ccccc2	O=C(Cc1ccccc1)NCCc2ccccc2
COc2ccc1CCCOC(=O)c1c2	686941	O=C1OCCCC=C1	O=C1OCCCc2ccccc12	O=C1OCCCc2ccccc12	O=C1OCCCc2ccccc12	O=C1OCCCc2ccccc12	O=C1OCCCc2ccccc12
COc1ccc(CCNC(=O)CCCCCO)cc1OC	686942	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1
COc2ccc(CCNC(=O)C1CCCCC1CCO)cc2OC	686943	C1CCCCC1	O=C(NCCc1ccccc1)C2CCCCC2	O=C(NCCc1ccccc1)C2CCCCC2	O=C(NCCc1ccccc1)C2CCCCC2	O=C(NCCc1ccccc1)C2CCCCC2	O=C(NCCc1ccccc1)C2CCCCC2
COc3cc2CC(=O)c1cc(OC)c(OC)cc1C=Cc2cc3OC	686956	O=C1CC=CC=CC=C1	O=C1CC=CC=Cc2ccccc12	O=C2Cc1ccccc1C=Cc3ccccc23	O=C2Cc1ccccc1C=Cc3ccccc23	O=C2Cc1ccccc1C=Cc3ccccc23	O=C2Cc1ccccc1C=Cc3ccccc23
CCOc3c1CCC(OC)=Cc1cc4c(=O)c2cccc(OC)c2c(=O)c34	686959	O=c1ccc(=O)cc1	O=c1ccc(=O)c2ccccc12	O=c2ccc(=O)c3cc1C=CCCc1cc23	O=c3c1ccccc1c(=O)c4cc2C=CCCc2cc34	O=c3c1ccccc1c(=O)c4cc2C=CCCc2cc34	O=c3c1ccccc1c(=O)c4cc2C=CCCc2cc34
Oc3ccc(CC2NC(=O)C(Cc1ccc(O)cc1)NC2=O)cc3	686960	O=C1CNC(=O)CN1	O=C2CNC(=O)C(Cc1ccccc1)N2	O=C2NC(Cc1ccccc1)C(=O)NC2Cc3ccccc3	O=C2NC(Cc1ccccc1)C(=O)NC2Cc3ccccc3	O=C2NC(Cc1ccccc1)C(=O)NC2Cc3ccccc3	O=C2NC(Cc1ccccc1)C(=O)NC2Cc3ccccc3
COc5cc(C3C=C(c1ccccc1)Oc4cc2OCOc2cc34)cc(OC)c5OC	686963	C1OC=CO1	C2Oc1ccccc1O2	C3Oc2cc1CC=COc1cc2O3	C4Oc3cc2CC=C(c1ccccc1)Oc2cc3O4	C5Oc4cc3OC(c1ccccc1)=CC(c2ccccc2)c3cc4O5	C5Oc4cc3OC(c1ccccc1)=CC(c2ccccc2)c3cc4O5
CC=C2CC1C(CCC1=O)C3C2Oc4ccccc34	686965	C1CC=CO1	C=C2CCCC1C=COC12	C=C1CCCC2C1Oc3ccccc23	C=C2CC1C(CCC1=O)C3C2Oc4ccccc34	C=C2CC1C(CCC1=O)C3C2Oc4ccccc34	C=C2CC1C(CCC1=O)C3C2Oc4ccccc34
CC(=O)N(C(C)=O)n2c(Cc1ccc(Cl)cc1)n[nH]c2=O	686968	O=c1[nH]cn[nH]1	O=c2[nH]nc(Cc1ccccc1)[nH]2	O=c2[nH]nc(Cc1ccccc1)[nH]2	O=c2[nH]nc(Cc1ccccc1)[nH]2	O=c2[nH]nc(Cc1ccccc1)[nH]2	O=c2[nH]nc(Cc1ccccc1)[nH]2
Oc3ccc(C=C2CCCC(CN1CCCCC1)C2=O)cc3	687002	C1CCNCC1	C=C2CCCC(CN1CCCCC1)C2=O	O=C2C(CN1CCCCC1)CCCC2=Cc3ccccc3	O=C2C(CN1CCCCC1)CCCC2=Cc3ccccc3	O=C2C(CN1CCCCC1)CCCC2=Cc3ccccc3	O=C2C(CN1CCCCC1)CCCC2=Cc3ccccc3
Oc3ccc(C=C2CCCC(=Cc1ccccc1)C2=O)cc3CN4CCCCC4	687004	C1CCNCC1	C2CCN(Cc1ccccc1)CC2	C=C3CCCC(=Cc2cccc(CN1CCCCC1)c2)C3=O	O=C2C(=Cc1ccccc1)CCCC2=Cc4cccc(CN3CCCCC3)c4	O=C2C(=Cc1ccccc1)CCCC2=Cc4cccc(CN3CCCCC3)c4	O=C2C(=Cc1ccccc1)CCCC2=Cc4cccc(CN3CCCCC3)c4
Cc4ccc(C=C3CCCC(=Cc2ccc(O)c(CN1CCCCC1)c2)C3=O)cc4	687005	C1CCNCC1	C2CCN(Cc1ccccc1)CC2	C=C3CCCC(=Cc2cccc(CN1CCCCC1)c2)C3=O	O=C2C(=Cc1ccccc1)CCCC2=Cc4cccc(CN3CCCCC3)c4	O=C2C(=Cc1ccccc1)CCCC2=Cc4cccc(CN3CCCCC3)c4	O=C2C(=Cc1ccccc1)CCCC2=Cc4cccc(CN3CCCCC3)c4
COc4ccc(C=C3CCCC(=Cc2ccc(O)c(CN1CCCCC1)c2)C3=O)cc4	687006	C1CCNCC1	C2CCN(Cc1ccccc1)CC2	C=C3CCCC(=Cc2cccc(CN1CCCCC1)c2)C3=O	O=C2C(=Cc1ccccc1)CCCC2=Cc4cccc(CN3CCCCC3)c4	O=C2C(=Cc1ccccc1)CCCC2=Cc4cccc(CN3CCCCC3)c4	O=C2C(=Cc1ccccc1)CCCC2=Cc4cccc(CN3CCCCC3)c4
CC3=CCCC1(C)OC1C2OC(=O)C(=C)C2C(=O)C3	687012	O=C1CCC=CCCC=CC1	C=C1C2C(OC1=O)C=CCCC=CCC2=O	C=C1C3C(OC1=O)C2OC2CCC=CCC3=O	C=C1C3C(OC1=O)C2OC2CCC=CCC3=O	C=C1C3C(OC1=O)C2OC2CCC=CCC3=O	C=C1C3C(OC1=O)C2OC2CCC=CCC3=O
O=n2nc(c1ccccc1)c2c3ccccc3	687028	O=n1ccn1	O=n1ncc1c2ccccc2	O=n2nc(c1ccccc1)c2c3ccccc3	O=n2nc(c1ccccc1)c2c3ccccc3	O=n2nc(c1ccccc1)c2c3ccccc3	O=n2nc(c1ccccc1)c2c3ccccc3
O=N2=N(=O)C(c1ccccc1)C2c3ccccc3	687029	O=N1=N(=O)CC1	O=N2=N(=O)C(c1ccccc1)C2	O=N2=N(=O)C(c1ccccc1)C2c3ccccc3	O=N2=N(=O)C(c1ccccc1)C2c3ccccc3	O=N2=N(=O)C(c1ccccc1)C2c3ccccc3	O=N2=N(=O)C(c1ccccc1)C2c3ccccc3
CC(C)(C)Nc1noc(=O)n1C(C)(C)C	687034	O=c1[nH]cno1	O=c1[nH]cno1	O=c1[nH]cno1	O=c1[nH]cno1	O=c1[nH]cno1	O=c1[nH]cno1
CC(C)n2c(=O)[nH]n(c1ccccc1)c2=O	687036	O=c1[nH][nH]c(=O)[nH]1	O=c2[nH]n(c1ccccc1)c(=O)[nH]2	O=c2[nH]n(c1ccccc1)c(=O)[nH]2	O=c2[nH]n(c1ccccc1)c(=O)[nH]2	O=c2[nH]n(c1ccccc1)c(=O)[nH]2	O=c2[nH]n(c1ccccc1)c(=O)[nH]2
CC(C)(C)N=c2n(c1ccccc1)c(=O)on2C(C)(C)C	687042	N=c1[nH]oc(=O)[nH]1	N=c1[nH]oc(=O)n1c2ccccc2	N=c1[nH]oc(=O)n1c2ccccc2	N=c1[nH]oc(=O)n1c2ccccc2	N=c1[nH]oc(=O)n1c2ccccc2	N=c1[nH]oc(=O)n1c2ccccc2
CC3CCCC1(C)OC1CCC(C)(O)C4CC2=C(CO)C(=O)OC2C3O4	687102	C1CCOCCCCC=CCC1	C1CCC2CCCC(CCCC=CC1)O2	O=C2OC1C3CCCCC=CCCCC(CC1=C2)O3	O=C3OC2C4CCCCC1OC1CCCC(CC2=C3)O4	O=C3OC2C4CCCCC1OC1CCCC(CC2=C3)O4	O=C3OC2C4CCCCC1OC1CCCC(CC2=C3)O4
CC(=O)OCC2=CC(O)C(C(C)=C)CCC(C)=CCCC1(C)OC1CC2	687105	C1CCC=CCCC=CCCC=CC1	C2CCC=CCCC1OC1CCC=CC2	C2CCC=CCCC1OC1CCC=CC2	C2CCC=CCCC1OC1CCC=CC2	C2CCC=CCCC1OC1CCC=CC2	C2CCC=CCCC1OC1CCC=CC2
COC(=O)C3COC2CC(C)=CCCC(C)=CCCC1(C)OC1CC23	687106	C1CCC=CCCC=CCCC=CC1	C2CC1CC=CCCC=CCCC=CCC1O2	C3CC2CC1OC1CCC=CCCC=CCC2O3	C3CC2CC1OC1CCC=CCCC=CCC2O3	C3CC2CC1OC1CCC=CCCC=CCC2O3	C3CC2CC1OC1CCC=CCCC=CCC2O3
COC(=O)CCSc2cc(=O)c4nc1ccccc1c3ccnc2c34	687159	c1ccncc1	c2cc1ccncc1cn2	O=c1ccc3nccc2ccnc1c23	O=c2ccc3nccc4c1ccccc1nc2c34	O=c2ccc3nccc4c1ccccc1nc2c34	O=c2ccc3nccc4c1ccccc1nc2c34
CCc1c(O)cc(=O)oc1c2ccc(OC)c(OC)c2	687163	O=c1cccco1	O=c2cccc(c1ccccc1)o2	O=c2cccc(c1ccccc1)o2	O=c2cccc(c1ccccc1)o2	O=c2cccc(c1ccccc1)o2	O=c2cccc(c1ccccc1)o2
CCc2c(c1ccc(OC)cc1)oc(OC)c(C)c2=O	687164	O=c1ccocc1	O=c2ccoc(c1ccccc1)c2	O=c2ccoc(c1ccccc1)c2	O=c2ccoc(c1ccccc1)c2	O=c2ccoc(c1ccccc1)c2	O=c2ccoc(c1ccccc1)c2
